freq	dB(S(2,1))
6.23755000000000059E9	-2.09138795337247174E2
6.23759999999999959E9	-2.09135522314833322E2
6.23765000000000036E9	-2.09132240777220746E2
6.23769999999999936E9	-2.09128950729830887E2
6.23775000000000013E9	-2.09125652178074262E2
6.23780000000000001E9	-2.09122345127349085E2
6.23785000000000078E9	-2.09119029583042471E2
6.23789999999999978E9	-2.09115705550529629E2
6.23794999999999966E9	-2.09112373035174581E2
6.23799999999999955E9	-2.09109032042329579E2
6.23805000000000032E9	-2.09105682577335505E2
6.23810000000000109E9	-2.09102324645521742E2
6.23814999999999920E9	-2.09098958252206168E2
6.23819999999999908E9	-2.09095583402695606E2
6.23825000000000074E9	-2.09092200102284931E2
6.23830000000000062E9	-2.09088808356258138E2
6.23835000000000051E9	-2.09085408169887588E2
6.23839999999999950E9	-2.09081999548434494E2
6.23845000000000027E9	-2.09078582497148480E2
6.23850000000000016E9	-2.09075157021268510E2
6.23855000000000004E9	-2.09071723126021514E2
6.23859999999999992E9	-2.09068280816623986E2
6.23864999999999981E9	-2.09064830098280519E2
6.23869999999999969E9	-2.09061370976184824E2
6.23875000000000046E9	-2.09057903455519556E2
6.23879999999999946E9	-2.09054427541456134E2
6.23885000000000023E9	-2.09050943239154829E2
6.23889999999999922E9	-2.09047450553764813E2
6.23895000000000000E9	-2.09043949490424330E2
6.23899999999999988E9	-2.09040440054260523E2
6.23904999999999976E9	-2.09036922250389257E2
6.23910000000000053E9	-2.09033396083915823E2
6.23914999999999953E9	-2.09029861559934282E2
6.23919999999999941E9	-2.09026318683527590E2
6.23925000000000018E9	-2.09022767459768044E2
6.23930000000000096E9	-2.09019207893717107E2
6.23934999999999995E9	-2.09015639990425095E2
6.23939999999999895E9	-2.09012063754931532E2
6.23944999999999972E9	-2.09008479192265018E2
6.23950000000000049E9	-2.09004886307443538E2
6.23955000000000037E9	-2.09001285105474022E2
6.23960000000000026E9	-2.08997675591352827E2
6.23964999999999925E9	-2.08994057770065655E2
6.23970000000000091E9	-2.08990431646586927E2
6.23974999999999991E9	-2.08986797225881116E2
6.23980000000000068E9	-2.08983154512901237E2
6.23984999999999967E9	-2.08979503512590137E2
6.23990000000000045E9	-2.08975844229879781E2
6.23995000000000033E9	-2.08972176669691789E2
6.24000000000000021E9	-2.08968500836936677E2
6.24005000000000010E9	-2.08964816736514836E2
6.24009999999999998E9	-2.08961124373315865E2
6.24014999999999986E9	-2.08957423752218974E2
6.24019999999999975E9	-2.08953714878092534E2
6.24024999999999963E9	-2.08949997755794659E2
6.24029999999999951E9	-2.08946272390173027E2
6.24035000000000117E9	-2.08942538786064569E2
6.24039999999999928E9	-2.08938796948296179E2
6.24045000000000005E9	-2.08935046881683828E2
6.24049999999999905E9	-2.08931288591033759E2
6.24055000000000071E9	-2.08927522081141026E2
6.24060000000000059E9	-2.08923747356791001E2
6.24064999999999959E9	-2.08919964422758309E2
6.24069999999999947E9	-2.08916173283807405E2
6.24075000000000024E9	-2.08912373944692398E2
6.24080000000000013E9	-2.08908566410157137E2
6.24085000000000001E9	-2.08904750684935392E2
6.24089999999999900E9	-2.08900926773750317E2
6.24094999999999978E9	-2.08897094681315210E2
6.24100000000000055E9	-2.08893254412332796E2
6.24104999999999954E9	-2.08889405971496078E2
6.24110000000000031E9	-2.08885549363487222E2
6.24115000000000020E9	-2.08881684592979289E2
6.24120000000000008E9	-2.08877811664634239E2
6.24124999999999996E9	-2.08873930583104306E2
6.24129999999999985E9	-2.08870041353031777E2
6.24134999999999973E9	-2.08866143979048546E2
6.24140000000000050E9	-2.08862238465776828E2
6.24144999999999950E9	-2.08858324817828489E2
6.24150000000000027E9	-2.08854403039805669E2
6.24154999999999927E9	-2.08850473136300341E2
6.24160000000000093E9	-2.08846535111894616E2
6.24164999999999992E9	-2.08842588971160614E2
6.24169999999999980E9	-2.08838634718660554E2
6.24174999999999969E9	-2.08834672358946527E2
6.24180000000000046E9	-2.08830701896561166E2
6.24185000000000123E9	-2.08826723336036801E2
6.24189999999999934E9	-2.08822736681896215E2
6.24194999999999922E9	-2.08818741938652375E2
6.24199999999999999E9	-2.08814739110807945E2
6.24205000000000076E9	-2.08810728202856621E2
6.24210000000000065E9	-2.08806709219281483E2
6.24214999999999964E9	-2.08802682164556375E2
6.24220000000000041E9	-2.08798647043145236E2
6.24225000000000030E9	-2.08794603859502370E2
6.24230000000000018E9	-2.08790552618072400E2
6.24235000000000007E9	-2.08786493323289823E2
6.24239999999999995E9	-2.08782425979580299E2
6.24244999999999983E9	-2.08778350591359096E2
6.24249999999999972E9	-2.08774267163032157E2
6.24254999999999960E9	-2.08770175698995875E2
6.24260000000000037E9	-2.08766076203636919E2
6.24264999999999937E9	-2.08761968681332233E2
6.24270000000000014E9	-2.08757853136449878E2
6.24274999999999913E9	-2.08753729573347613E2
6.24279999999999990E9	-2.08749597996374003E2
6.24285000000000068E9	-2.08745458409868112E2
6.24289999999999967E9	-2.08741310818159365E2
6.24294999999999956E9	-2.08737155225568083E2
6.24299999999999944E9	-2.08732991636404552E2
6.24305000000000110E9	-2.08728820054970443E2
6.24310000000000009E9	-2.08724640485557256E2
6.24314999999999909E9	-2.08720452932447431E2
6.24319999999999986E9	-2.08716257399913996E2
6.24325000000000063E9	-2.08712053892220695E2
6.24330000000000052E9	-2.08707842413621769E2
6.24335000000000040E9	-2.08703622968362179E2
6.24339999999999939E9	-2.08699395560677647E2
6.24345000000000017E9	-2.08695160194794660E2
6.24350000000000005E9	-2.08690916874930377E2
6.24355000000000082E9	-2.08686665605292454E2
6.24359999999999982E9	-2.08682406390079755E2
6.24365000000000059E9	-2.08678139233481597E2
6.24369999999999958E9	-2.08673864139678189E2
6.24375000000000036E9	-2.08669581112840419E2
6.24380000000000024E9	-2.08665290157130512E2
6.24385000000000012E9	-2.08660991276700880E2
6.24390000000000001E9	-2.08656684475695053E2
6.24394999999999989E9	-2.08652369758247813E2
6.24399999999999977E9	-2.08648047128484082E2
6.24404999999999966E9	-2.08643716590520389E2
6.24410000000000132E9	-2.08639378148463850E2
6.24414999999999942E9	-2.08635031806412474E2
6.24419999999999931E9	-2.08630677568455658E2
6.24424999999999919E9	-2.08626315438673293E2
6.24430000000000085E9	-2.08621945421136523E2
6.24435000000000073E9	-2.08617567519907343E2
6.24439999999999973E9	-2.08613181739039000E2
6.24444999999999872E9	-2.08608788082575591E2
6.24450000000000038E9	-2.08604386554552335E2
6.24455000000000027E9	-2.08599977158995609E2
6.24460000000000015E9	-2.08595559899922911E2
6.24464999999999915E9	-2.08591134781342546E2
6.24469999999999992E9	-2.08586701807254427E2
6.24475000000000069E9	-2.08582260981649092E2
6.24479999999999968E9	-2.08577812308508603E2
6.24485000000000046E9	-2.08573355791806270E2
6.24489999999999945E9	-2.08568891435505943E2
6.24495000000000022E9	-2.08564419243563748E2
6.24500000000000011E9	-2.08559939219925994E2
6.24504999999999999E9	-2.08555451368530953E2
6.24509999999999987E9	-2.08550955693307705E2
6.24514999999999976E9	-2.08546452198176802E2
6.24519999999999964E9	-2.08541940887050092E2
6.24525000000000041E9	-2.08537421763830810E2
6.24529999999999941E9	-2.08532894832412996E2
6.24535000000000018E9	-2.08528360096682919E2
6.24539999999999917E9	-2.08523817560517433E2
6.24544999999999995E9	-2.08519267227784955E2
6.24549999999999983E9	-2.08514709102345552E2
6.24555000000000060E9	-2.08510143188050234E2
6.24560000000000048E9	-2.08505569488741882E2
6.24564999999999948E9	-2.08500988008254406E2
6.24569999999999936E9	-2.08496398750413547E2
6.24575000000000014E9	-2.08491801719036118E2
6.24580000000000091E9	-2.08487196917930673E2
6.24584999999999990E9	-2.08482584350897326E2
6.24589999999999890E9	-2.08477964021727269E2
6.24595000000000056E9	-2.08473335934203430E2
6.24600000000000044E9	-2.08468700092100523E2
6.24605000000000032E9	-2.08464056499184425E2
6.24610000000000021E9	-2.08459405159212841E2
6.24615000000000009E9	-2.08454746075935127E2
6.24619999999999997E9	-2.08450079253091713E2
6.24624999999999986E9	-2.08445404694415393E2
6.24629999999999974E9	-2.08440722403629763E2
6.24634999999999962E9	-2.08436032384450787E2
6.24639999999999951E9	-2.08431334640585586E2
6.24645000000000028E9	-2.08426629175733158E2
6.24649999999999928E9	-2.08421915993584284E2
6.24655000000000005E9	-2.08417195097821040E2
6.24660000000000082E9	-2.08412466492117820E2
6.24664999999999981E9	-2.08407730180140049E2
6.24669999999999970E9	-2.08402986165545467E2
6.24674999999999958E9	-2.08398234451983155E2
6.24680000000000035E9	-2.08393475043094245E2
6.24685000000000024E9	-2.08388707942511653E2
6.24689999999999923E9	-2.08383933153859857E2
6.24695000000000000E9	-2.08379150680755210E2
6.24700000000000077E9	-2.08374360526806068E2
6.24704999999999977E9	-2.08369562695612576E2
6.24710000000000054E9	-2.08364757190766392E2
6.24714999999999954E9	-2.08359944015851539E2
6.24720000000000031E9	-2.08355123174443513E2
6.24725000000000019E9	-2.08350294670110170E2
6.24730000000000008E9	-2.08345458506410752E2
6.24734999999999996E9	-2.08340614686896775E2
6.24740000000000073E9	-2.08335763215111447E2
6.24744999999999973E9	-2.08330904094590252E2
6.24750000000000050E9	-2.08326037328860236E2
6.24754999999999949E9	-2.08321162921440584E2
6.24760000000000026E9	-2.08316280875842752E2
6.24765000000000015E9	-2.08311391195569806E2
6.24770000000000003E9	-2.08306493884117039E2
6.24774999999999991E9	-2.08301588944971705E2
6.24779999999999980E9	-2.08296676381613199E2
6.24785000000000146E9	-2.08291756197512701E2
6.24789999999999957E9	-2.08286828396133838E2
6.24794999999999945E9	-2.08281892980931937E2
6.24799999999999933E9	-2.08276949955354951E2
6.24805000000000099E9	-2.08271999322842483E2
6.24810000000000088E9	-2.08267041086826277E2
6.24814999999999987E9	-2.08262075250730527E2
6.24819999999999887E9	-2.08257101817971169E2
6.24825000000000053E9	-2.08252120791956807E2
6.24830000000000041E9	-2.08247132176087657E2
6.24835000000000029E9	-2.08242135973756870E2
6.24839999999999929E9	-2.08237132188348806E2
6.24845000000000006E9	-2.08232120823241074E2
6.24849999999999994E9	-2.08227101881802756E2
6.24854999999999983E9	-2.08222075367395476E2
6.24860000000000060E9	-2.08217041283373128E2
6.24864999999999959E9	-2.08211999633081835E2
6.24870000000000037E9	-2.08206950419859993E2
6.24874999999999936E9	-2.08201893647038272E2
6.24880000000000013E9	-2.08196829317939924E2
6.24885000000000002E9	-2.08191757435879987E2
6.24889999999999990E9	-2.08186678004166348E2
6.24894999999999978E9	-2.08181591026098944E2
6.24899999999999967E9	-2.08176496504970121E2
6.24904999999999955E9	-2.08171394444064628E2
6.24910000000000032E9	-2.08166284846659710E2
6.24914999999999932E9	-2.08161167716024842E2
6.24920000000000009E9	-2.08156043055422035E2
6.24924999999999908E9	-2.08150910868105488E2
6.24930000000000074E9	-2.08145771157322157E2
6.24935000000000063E9	-2.08140623926311230E2
6.24939999999999962E9	-2.08135469178304389E2
6.24944999999999951E9	-2.08130306916525942E2
6.24950000000000028E9	-2.08125137144192429E2
6.24955000000000105E9	-2.08119959864513060E2
6.24960000000000004E9	-2.08114775080689629E2
6.24964999999999904E9	-2.08109582795916204E2
6.24969999999999981E9	-2.08104383013379657E2
6.24975000000000058E9	-2.08099175736258957E2
6.24980000000000047E9	-2.08093960967726144E2
6.24985000000000035E9	-2.08088738710945709E2
6.24990000000000023E9	-2.08083508969074504E2
6.24995000000000012E9	-2.08078271745262189E2
6.25000000000000000E9	-2.08073027042650960E2
6.25004999999999988E9	-2.08067774864375643E2
6.25009999999999977E9	-2.08062515213563426E2
6.25014999999999965E9	-2.08057248093334746E2
6.25019999999999953E9	-2.08051973506802046E2
6.25024999999999942E9	-2.08046691457070931E2
6.25030000000000019E9	-2.08041401947239368E2
6.25035000000000096E9	-2.08036104980398262E2
6.25039999999999996E9	-2.08030800559630880E2
6.25044999999999895E9	-2.08025488688013516E2
6.25049999999999972E9	-2.08020169368615049E2
6.25055000000000049E9	-2.08014842604497252E2
6.25060000000000038E9	-2.08009508398714260E2
6.25064999999999937E9	-2.08004166754313236E2
6.25069999999999926E9	-2.07998817674334502E2
6.25075000000000092E9	-2.07993461161810256E2
6.25079999999999991E9	-2.07988097219766344E2
6.25085000000000068E9	-2.07982725851220884E2
6.25089999999999968E9	-2.07977347059185025E2
6.25095000000000045E9	-2.07971960846662629E2
6.25100000000000033E9	-2.07966567216650633E2
6.25105000000000022E9	-2.07961166172138734E2
6.25110000000000010E9	-2.07955757716109257E2
6.25114999999999998E9	-2.07950341851537601E2
6.25119999999999987E9	-2.07944918581392013E2
6.25125000000000064E9	-2.07939487908633769E2
6.25129999999999963E9	-2.07934049836216683E2
6.25135000000000041E9	-2.07928604367087866E2
6.25139999999999940E9	-2.07923151504187276E2
6.25145000000000017E9	-2.07917691250447811E2
6.25150000000000006E9	-2.07912223608794999E2
6.25154999999999994E9	-2.07906748582147882E2
6.25160000000000071E9	-2.07901266173418087E2
6.25164999999999971E9	-2.07895776385510089E2
6.25169999999999959E9	-2.07890279221321927E2
6.25174999999999947E9	-2.07884774683744267E2
6.25180000000000113E9	-2.07879262775660667E2
6.25185000000000013E9	-2.07873743499947983E2
6.25189999999999912E9	-2.07868216859476140E2
6.25194999999999901E9	-2.07862682857107828E2
6.25200000000000067E9	-2.07857141495698938E2
6.25205000000000055E9	-2.07851592778098437E2
6.25210000000000043E9	-2.07846036707148363E2
6.25214999999999854E9	-2.07840473285684135E2
6.25220000000000020E9	-2.07834902516533582E2
6.25225000000000009E9	-2.07829324402518534E2
6.25229999999999997E9	-2.07823738946453007E2
6.25234999999999985E9	-2.07818146151144889E2
6.25239999999999974E9	-2.07812546019394873E2
6.25245000000000051E9	-2.07806938553996812E2
6.25249999999999950E9	-2.07801323757738032E2
6.25255000000000027E9	-2.07795701633398533E2
6.25259999999999927E9	-2.07790072183751873E2
6.25265000000000004E9	-2.07784435411564772E2
6.25269999999999992E9	-2.07778791319596978E2
6.25274999999999981E9	-2.07773139910601490E2
6.25279999999999969E9	-2.07767481187324687E2
6.25285000000000046E9	-2.07761815152505935E2
6.25289999999999946E9	-2.07756141808878425E2
6.25295000000000023E9	-2.07750461159167754E2
6.25299999999999923E9	-2.07744773206093525E2
6.25305000000000000E9	-2.07739077952368145E2
6.25310000000000077E9	-2.07733375400697584E2
6.25314999999999976E9	-2.07727665553781016E2
6.25319999999999965E9	-2.07721948414310686E2
6.25325000000000042E9	-2.07716223984972626E2
6.25330000000000030E9	-2.07710492268445979E2
6.25335000000000019E9	-2.07704753267403142E2
6.25339999999999918E9	-2.07699006984509893E2
6.25344999999999995E9	-2.07693253422425439E2
6.25350000000000072E9	-2.07687492583802236E2
6.25354999999999972E9	-2.07681724471286389E2
6.25360000000000049E9	-2.07675949087516853E2
6.25365000000000038E9	-2.07670166435126813E2
6.25370000000000026E9	-2.07664376516741989E2
6.25375000000000014E9	-2.07658579334982019E2
6.25380000000000003E9	-2.07652774892459924E2
6.25384999999999991E9	-2.07646963191781975E2
6.25389999999999979E9	-2.07641144235548136E2
6.25394999999999968E9	-2.07635318026351534E2
6.25399999999999956E9	-2.07629484566778899E2
6.25404999999999944E9	-2.07623643859410523E2
6.25410000000000110E9	-2.07617795906820435E2
6.25415000000000010E9	-2.07611940711575338E2
6.25419999999999909E9	-2.07606078276236250E2
6.25424999999999986E9	-2.07600208603357439E2
6.25430000000000064E9	-2.07594331695486289E2
6.25435000000000052E9	-2.07588447555164146E2
6.25439999999999952E9	-2.07582556184926137E2
6.25444999999999940E9	-2.07576657587300506E2
6.25450000000000017E9	-2.07570751764809192E2
6.25455000000000005E9	-2.07564838719967559E2
6.25460000000000083E9	-2.07558918455284669E2
6.25464999999999982E9	-2.07552990973263407E2
6.25470000000000059E9	-2.07547056276399777E2
6.25474999999999959E9	-2.07541114367183521E2
6.25480000000000036E9	-2.07535165248098696E2
6.25485000000000024E9	-2.07529208921621855E2
6.25490000000000013E9	-2.07523245390224043E2
6.25495000000000001E9	-2.07517274656369288E2
6.25499999999999989E9	-2.07511296722516025E2
6.25504999999999978E9	-2.07505311591115671E2
6.25510000000000055E9	-2.07499319264613558E2
6.25514999999999954E9	-2.07493319745448890E2
6.25520000000000032E9	-2.07487313036054433E2
6.25524999999999931E9	-2.07481299138856468E2
6.25530000000000008E9	-2.07475278056275103E2
6.25535000000000085E9	-2.07469249790724231E2
6.25539999999999985E9	-2.07463214344611391E2
6.25544999999999973E9	-2.07457171720337863E2
6.25549999999999962E9	-2.07451121920298531E2
6.25555000000000128E9	-2.07445064946882640E2
6.25560000000000027E9	-2.07439000802472151E2
6.25564999999999927E9	-2.07432929489443918E2
6.25569999999999915E9	-2.07426851010167645E2
6.25575000000000081E9	-2.07420765367007309E2
6.25580000000000069E9	-2.07414672562320579E2
6.25585000000000058E9	-2.07408572598458774E2
6.25589999999999868E9	-2.07402465477767439E2
6.25595000000000034E9	-2.07396351202585594E2
6.25600000000000023E9	-2.07390229775246038E2
6.25605000000000011E9	-2.07384101198075488E2
6.25609999999999999E9	-2.07377965473394754E2
6.25614999999999988E9	-2.07371822603518030E2
6.25619999999999976E9	-2.07365672590753913E2
6.25624999999999964E9	-2.07359515437404207E2
6.25630000000000042E9	-2.07353351145765386E2
6.25634999999999941E9	-2.07347179718127173E2
6.25640000000000018E9	-2.07341001156773475E2
6.25644999999999918E9	-2.07334815463982114E2
6.25649999999999995E9	-2.07328622642024385E2
6.25654999999999983E9	-2.07322422693166342E2
6.25660000000000061E9	-2.07316215619667066E2
6.25664999999999960E9	-2.07310001423780355E2
6.25669999999999948E9	-2.07303780107753388E2
6.25674999999999937E9	-2.07297551673827662E2
6.25680000000000014E9	-2.07291316124238367E2
6.25685000000000091E9	-2.07285073461214697E2
6.25689999999999991E9	-2.07278823686980163E2
6.25694999999999890E9	-2.07272566803751657E2
6.25700000000000056E9	-2.07266302813740522E2
6.25705000000000044E9	-2.07260031719152149E2
6.25710000000000033E9	-2.07253753522185757E2
6.25714999999999932E9	-2.07247468225034348E2
6.25720000000000010E9	-2.07241175829885638E2
6.25725000000000087E9	-2.07234876338920371E2
6.25729999999999986E9	-2.07228569754314407E2
6.25735000000000063E9	-2.07222256078237077E2
6.25739999999999963E9	-2.07215935312851318E2
6.25745000000000040E9	-2.07209607460315492E2
6.25750000000000028E9	-2.07203272522780546E2
6.25755000000000017E9	-2.07196930502392496E2
6.25760000000000005E9	-2.07190581401291141E2
6.25764999999999993E9	-2.07184225221610152E2
6.25769999999999982E9	-2.07177861965477561E2
6.25774999999999970E9	-2.07171491635015359E2
6.25779999999999959E9	-2.07165114232340120E2
6.25785000000000036E9	-2.07158729759561933E2
6.25789999999999935E9	-2.07152338218785337E2
6.25794999999999924E9	-2.07145939612108787E2
6.25800000000000001E9	-2.07139533941625276E2
6.25805000000000078E9	-2.07133121209421445E2
6.25810000000000066E9	-2.07126701417578740E2
6.25814999999999877E9	-2.07120274568171903E2
6.25819999999999954E9	-2.07113840663271187E2
6.25825000000000031E9	-2.07107399704939432E2
6.25830000000000020E9	-2.07100951695234992E2
6.25835000000000008E9	-2.07094496636209735E2
6.25839999999999907E9	-2.07088034529909759E2
6.25845000000000073E9	-2.07081565378375743E2
6.25849999999999973E9	-2.07075089183642103E2
6.25855000000000050E9	-2.07068605947738149E2
6.25859999999999950E9	-2.07062115672686753E2
6.25865000000000027E9	-2.07055618360505500E2
6.25870000000000015E9	-2.07049114013205893E2
6.25875000000000004E9	-2.07042602632794104E2
6.25879999999999992E9	-2.07036084221270000E2
6.25884999999999980E9	-2.07029558780628431E2
6.25889999999999969E9	-2.07023026312857805E2
6.25895000000000046E9	-2.07016486819941381E2
6.25899999999999945E9	-2.07009940303856554E2
6.25905000000000022E9	-2.07003386766574859E2
6.25910000000000100E9	-2.06996826210062457E2
6.25914999999999999E9	-2.06990258636279334E2
6.25919999999999987E9	-2.06983684047180416E2
6.25924999999999976E9	-2.06977102444714545E2
6.25930000000000053E9	-2.06970513830824832E2
6.25935000000000041E9	-2.06963918207449327E2
6.25939999999999941E9	-2.06957315576519729E2
6.25944999999999929E9	-2.06950705939962631E2
6.25950000000000095E9	-2.06944089299698586E2
6.25954999999999995E9	-2.06937465657642772E2
6.25960000000000072E9	-2.06930835015704639E2
6.25964999999999883E9	-2.06924197375788044E2
6.25970000000000049E9	-2.06917552739791510E2
6.25975000000000037E9	-2.06910901109607570E2
6.25980000000000025E9	-2.06904242487123247E2
6.25985000000000014E9	-2.06897576874220368E2
6.25990000000000002E9	-2.06890904272774590E2
6.25994999999999990E9	-2.06884224684656326E2
6.25999999999999979E9	-2.06877538111730530E2
6.26004999999999967E9	-2.06870844555856159E2
6.26009999999999955E9	-2.06864144018887419E2
6.26015000000000033E9	-2.06857436502672254E2
6.26019999999999932E9	-2.06850722009053323E2
6.26025000000000009E9	-2.06844000539867645E2
6.26029999999999909E9	-2.06837272096947000E2
6.26035000000000075E9	-2.06830536682117216E2
6.26039999999999974E9	-2.06823794297199104E2
6.26044999999999963E9	-2.06817044944007700E2
6.26049999999999951E9	-2.06810288624352578E2
6.26055000000000028E9	-2.06803525340037719E2
6.26060000000000105E9	-2.06796755092861950E2
6.26065000000000005E9	-2.06789977884618370E2
6.26069999999999904E9	-2.06783193717094393E2
6.26074999999999982E9	-2.06776402592072506E2
6.26080000000000059E9	-2.06769604511329153E2
6.26085000000000047E9	-2.06762799476636250E2
6.26089999999999947E9	-2.06755987489759008E2
6.26095000000000024E9	-2.06749168552458373E2
6.26100000000000012E9	-2.06742342666489121E2
6.26105000000000000E9	-2.06735509833600606E2
6.26110000000000078E9	-2.06728670055537389E2
6.26114999999999977E9	-2.06721823334037769E2
6.26120000000000054E9	-2.06714969670835647E2
6.26124999999999954E9	-2.06708109067658707E2
6.26130000000000031E9	-2.06701241526229484E2
6.26135000000000019E9	-2.06694367048265182E2
6.26140000000000008E9	-2.06687485635477719E2
6.26144999999999996E9	-2.06680597289573331E2
6.26149999999999984E9	-2.06673702012253102E2
6.26154999999999973E9	-2.06666799805212875E2
6.26160000000000050E9	-2.06659890670142854E2
6.26164999999999949E9	-2.06652974608728268E2
6.26169999999999938E9	-2.06646051622648486E2
6.26174999999999926E9	-2.06639121713578167E2
6.26180000000000092E9	-2.06632184883186021E2
6.26185000000000080E9	-2.06625241133135784E2
6.26189999999999891E9	-2.06618290465085952E2
6.26194999999999968E9	-2.06611332880689336E2
6.26200000000000045E9	-2.06604368381593950E2
6.26205000000000034E9	-2.06597396969442126E2
6.26210000000000022E9	-2.06590418645870955E2
6.26214999999999922E9	-2.06583433412512374E2
6.26219999999999999E9	-2.06576441270992950E2
6.26224999999999987E9	-2.06569442222934052E2
6.26230000000000064E9	-2.06562436269951544E2
6.26234999999999964E9	-2.06555423413656403E2
6.26240000000000041E9	-2.06548403655654145E2
6.26244999999999941E9	-2.06541376997544823E2
6.26250000000000018E9	-2.06534343440923784E2
6.26255000000000006E9	-2.06527302987380690E2
6.26259999999999994E9	-2.06520255638499872E2
6.26264999999999983E9	-2.06513201395861001E2
6.26269999999999971E9	-2.06506140261037618E2
6.26274999999999959E9	-2.06499072235599490E2
6.26280000000000037E9	-2.06491997321109677E2
6.26285000000000114E9	-2.06484915519126755E2
6.26290000000000013E9	-2.06477826831204103E2
6.26294999999999913E9	-2.06470731258889817E2
6.26299999999999990E9	-2.06463628803726529E2
6.26305000000000067E9	-2.06456519467252075E2
6.26310000000000056E9	-2.06449403250999231E2
6.26314999999999955E9	-2.06442280156495173E2
6.26319999999999943E9	-2.06435150185262106E2
6.26325000000000109E9	-2.06428013338817040E2
6.26330000000000009E9	-2.06420869618672009E2
6.26335000000000086E9	-2.06413719026333453E2
6.26339999999999897E9	-2.06406561563303326E2
6.26345000000000063E9	-2.06399397231077719E2
6.26350000000000051E9	-2.06392226031148285E2
6.26355000000000040E9	-2.06385047965001167E2
6.26360000000000028E9	-2.06377863034117270E2
6.26365000000000016E9	-2.06370671239972792E2
6.26370000000000005E9	-2.06363472584038421E2
6.26374999999999993E9	-2.06356267067779919E2
6.26379999999999981E9	-2.06349054692657852E2
6.26384999999999970E9	-2.06341835460128031E2
6.26389999999999958E9	-2.06334609371640898E2
6.26394999999999946E9	-2.06327376428641696E2
6.26400000000000023E9	-2.06320136632570605E2
6.26404999999999923E9	-2.06312889984863279E2
6.26410000000000089E9	-2.06305636486949684E2
6.26414999999999900E9	-2.06298376140254680E2
6.26419999999999977E9	-2.06291108946198554E2
6.26424999999999965E9	-2.06283834906196217E2
6.26430000000000042E9	-2.06276554021657965E2
6.26435000000000031E9	-2.06269266293988363E2
6.26439999999999930E9	-2.06261971724587445E2
6.26444999999999919E9	-2.06254670314849831E2
6.26449999999999996E9	-2.06247362066165607E2
6.26455000000000073E9	-2.06240046979919445E2
6.26459999999999972E9	-2.06232725057491084E2
6.26464999999999872E9	-2.06225396300255515E2
6.26470000000000038E9	-2.06218060709582485E2
6.26475000000000026E9	-2.06210718286836592E2
6.26480000000000015E9	-2.06203369033377770E2
6.26485000000000003E9	-2.06196012950560803E2
6.26489999999999991E9	-2.06188650039735277E2
6.26495000000000068E9	-2.06181280302246250E2
6.26499999999999968E9	-2.06173903739433628E2
6.26505000000000045E9	-2.06166520352632165E2
6.26509999999999945E9	-2.06159130143171820E2
6.26515000000000022E9	-2.06151733112377578E2
6.26520000000000010E9	-2.06144329261569492E2
6.26524999999999999E9	-2.06136918592062512E2
6.26529999999999987E9	-2.06129501105166835E2
6.26535000000000064E9	-2.06122076802187504E2
6.26539999999999964E9	-2.06114645684424946E2
6.26544999999999952E9	-2.06107207753174393E2
6.26549999999999940E9	-2.06099763009726322E2
6.26555000000000017E9	-2.06092311455366062E2
6.26560000000000095E9	-2.06084853091374365E2
6.26564999999999905E9	-2.06077387919026567E2
6.26569999999999983E9	-2.06069915939593429E2
6.26575000000000060E9	-2.06062437154341227E2
6.26580000000000048E9	-2.06054951564530375E2
6.26585000000000036E9	-2.06047459171417335E2
6.26589999999999936E9	-2.06039959976252884E2
6.26595000000000013E9	-2.06032453980283803E2
6.26600000000000001E9	-2.06024941184751054E2
6.26604999999999990E9	-2.06017421590891248E2
6.26609999999999978E9	-2.06009895199936022E2
6.26615000000000055E9	-2.06002362013112350E2
6.26619999999999955E9	-2.05994822031642233E2
6.26625000000000032E9	-2.05987275256742519E2
6.26629999999999932E9	-2.05979721689625483E2
6.26635000000000009E9	-2.05972161331498649E2
6.26639999999999997E9	-2.05964594183564476E2
6.26644999999999985E9	-2.05957020247020539E2
6.26649999999999974E9	-2.05949439523060063E2
6.26654999999999962E9	-2.05941852012870852E2
6.26660000000000128E9	-2.05934257717636315E2
6.26665000000000028E9	-2.05926656638534622E2
6.26669999999999927E9	-2.05919048776739722E2
6.26675000000000004E9	-2.05911434133420235E2
6.26680000000000081E9	-2.05903812709739942E2
6.26685000000000070E9	-2.05896184506858315E2
6.26689999999999969E9	-2.05888549525929632E2
6.26694999999999958E9	-2.05880907768103727E2
6.26700000000000035E9	-2.05873259234525152E2
6.26705000000000023E9	-2.05865603926334018E2
6.26710000000000100E9	-2.05857941844665593E2
6.26714999999999911E9	-2.05850272990650485E2
6.26720000000000077E9	-2.05842597365414282E2
6.26724999999999977E9	-2.05834914970077687E2
6.26730000000000054E9	-2.05827225805757408E2
6.26735000000000042E9	-2.05819529873564644E2
6.26740000000000030E9	-2.05811827174606155E2
6.26745000000000019E9	-2.05804117709983680E2
6.26750000000000007E9	-2.05796401480794788E2
6.26754999999999995E9	-2.05788678488131360E2
6.26759999999999984E9	-2.05780948733081370E2
6.26764999999999972E9	-2.05773212216728174E2
6.26769999999999960E9	-2.05765468940149709E2
6.26774999999999949E9	-2.05757718904419518E2
6.26779999999999937E9	-2.05749962110606521E2
6.26785000000000103E9	-2.05742198559774847E2
6.26789999999999914E9	-2.05734428252983648E2
