"paper_id","supplementary_id","download_url","local_path","status","method","file_size","error_message","downloaded_at_utc"
"jennings_2026","S1","https://binary.pensoft.net/file/1589237","/Users/brianjenquist/VSCode/Literature_Data_To_BIENdb/data/raw/jennings_2026/oo_1589237.xlsx","skipped_existing","none",54747,"","2026-04-29T05:00:52Z"
"jennings_2026","S2","https://binary.pensoft.net/file/1589238","/Users/brianjenquist/VSCode/Literature_Data_To_BIENdb/data/raw/jennings_2026/oo_1589238.jpg","skipped_existing","none",1254306,"","2026-04-29T05:00:52Z"
"jennings_2026","S3","https://binary.pensoft.net/file/1589239","/Users/brianjenquist/VSCode/Literature_Data_To_BIENdb/data/raw/jennings_2026/oo_1589239.jpg","skipped_existing","none",260304,"","2026-04-29T05:00:52Z"
"jennings_2026","S4","https://binary.pensoft.net/file/1589240","/Users/brianjenquist/VSCode/Literature_Data_To_BIENdb/data/raw/jennings_2026/oo_1589240.xlsx","skipped_existing","none",13647,"","2026-04-29T05:00:52Z"
"jennings_2026","S5","https://binary.pensoft.net/file/1589241","/Users/brianjenquist/VSCode/Literature_Data_To_BIENdb/data/raw/jennings_2026/oo_1589241.xlsx","skipped_existing","none",171827,"","2026-04-29T05:00:52Z"
